frame_id,timestamp,timestamp_str,frame_path,crop_path,character,character_ko,expected_emotion,predicted_emotion,detection_score,emotion_confidence,mismatch_score,xmin,ymin,xmax,ymax,box_area,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgusted,prob_surprised,prob_neutral
155,416.0,06:56,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00155.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00155_Riley_0.jpg,Riley,라일리,neutral,happy,0.10983619838953018,0.7069584727287292,0.5,342,59,856,712,268176,0.7069584727287292,0.026327205821871758,0.002044662134721875,0.04277021065354347,0.009032473899424076,0.034030258655548096,0.17883677780628204
156,418.0,06:58,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00156.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00156_Anger_0.jpg,Anger,버럭,angry,disgusted,0.1492414027452469,0.35025349259376526,0.5,298,233,665,650,114437,0.019688844680786133,0.030998127534985542,0.3484623432159424,0.07274234294891357,0.35025349259376526,0.011889773420989513,0.16596509516239166
157,421.0,07:01,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00157.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00157_Riley_0.jpg,Riley,라일리,neutral,neutral,0.08956599980592728,0.657405436038971,0.0,528,0,1342,712,473148,0.11826805770397186,0.10245676338672638,0.021519077941775322,0.03550048917531967,0.06298564374446869,0.0018645484233275056,0.657405436038971
158,422.0,07:02,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00158.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00158_Riley_0.jpg,Riley,라일리,neutral,happy,0.08736291527748108,0.3563404977321625,0.5,329,103,1178,575,299064,0.3563404977321625,0.026675881817936897,0.03569130599498749,0.25222867727279663,0.014537712559103966,0.0658469945192337,0.24867893755435944
159,424.0,07:04,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00159.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00159_Riley_0.jpg,Riley,라일리,neutral,neutral,0.12423297762870789,0.5288983583450317,0.0,373,13,1330,712,533775,0.033411815762519836,0.02380617894232273,0.0719650611281395,0.1055213212966919,0.18738944828510284,0.049007806926965714,0.5288983583450317
160,425.0,07:05,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00160.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00160_Riley_0.jpg,Riley,라일리,neutral,fearful,0.1247132197022438,0.24085743725299835,0.7,174,59,567,617,163398,0.04957781732082367,0.07424618303775787,0.23117661476135254,0.24085743725299835,0.1815585345029831,0.1805388182401657,0.04204461723566055
160,425.0,07:05,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00160.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00160_Anger_1.jpg,Anger,버럭,angry,angry,0.12397226691246033,0.7062544822692871,0.0,956,309,1301,657,89700,0.00037432790850289166,0.016614867374300957,0.7062544822692871,0.0393790528178215,0.19520656764507294,0.0111380061134696,0.031032787635922432
161,426.0,07:06,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00161.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00161_Riley_0.jpg,Riley,라일리,neutral,angry,0.1524011790752411,0.5329230427742004,0.8,351,31,1475,712,609160,0.0005289252148941159,0.013673542067408562,0.5329230427742004,0.06778690963983536,0.22891417145729065,0.011350368149578571,0.1448230892419815
162,429.0,07:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00162.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00162_Riley_0.jpg,Riley,라일리,neutral,happy,0.11721216142177582,0.5947926640510559,0.5,304,152,629,590,106218,0.5947926640510559,0.008987200446426868,0.03259012848138809,0.10663779824972153,0.039423152804374695,0.09043261408805847,0.1271364837884903
162,429.0,07:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00162.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00162_Anger_1.jpg,Anger,버럭,angry,angry,0.11106421053409576,0.38840895891189575,0.0,1358,410,1711,712,84790,0.0016890526749193668,0.11420279741287231,0.38840895891189575,0.09437167644500732,0.3162094056606293,0.047559887170791626,0.03755822405219078
162,429.0,07:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00162.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00162_Envy_2.jpg,Envy,부럽,angry,disgusted,0.0914945900440216,0.2694913148880005,0.5,1044,294,1402,712,115320,0.00515903951600194,0.14456090331077576,0.22264787554740906,0.1522502303123474,0.2694913148880005,0.09350748360157013,0.11238312721252441
163,435.0,07:15,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00163.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00163_Riley_0.jpg,Riley,라일리,neutral,neutral,0.09102524816989899,0.28383898735046387,0.0,186,75,788,712,310440,0.05087351053953171,0.17127567529678345,0.04344583675265312,0.14519102871418,0.17607097327709198,0.1293039172887802,0.28383898735046387
168,453.0,07:33,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00168.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00168_Riley_0.jpg,Riley,라일리,neutral,surprised,0.09907922148704529,0.41708454489707947,0.6,568,133,1127,712,258888,0.2784302532672882,0.017343008890748024,0.04298539459705353,0.12342995405197144,0.04299277812242508,0.41708454489707947,0.07773412764072418
169,454.0,07:34,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00169.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00169_Riley_0.jpg,Riley,라일리,neutral,happy,0.11801939457654953,0.3626828193664551,0.5,506,156,1087,712,258015,0.3626828193664551,0.01708199270069599,0.0643954947590828,0.13540400564670563,0.05183380842208862,0.2053264081478119,0.16327546536922455
169,454.0,07:34,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00169.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00169_Embarrassment_1.jpg,Embarrassment,당황,fearful,fearful,0.10051663964986801,0.27079808712005615,0.0,644,546,815,687,18327,0.044310908764600754,0.1316101849079132,0.19902457296848297,0.27079808712005615,0.14048658311367035,0.1888662427663803,0.0249034333974123
170,455.0,07:35,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00170.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00170_Riley_0.jpg,Riley,라일리,neutral,disgusted,0.10526338219642639,0.26019027829170227,0.5,524,71,1023,712,253859,0.012584780342876911,0.14044085144996643,0.17687073349952698,0.13771764934062958,0.26019027829170227,0.1322430968284607,0.13995258510112762
173,458.0,07:38,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00173.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00173_Riley_0.jpg,Riley,라일리,neutral,surprised,0.09944121539592743,0.3919600248336792,0.6,557,0,1365,712,487204,0.00350108090788126,0.0825834795832634,0.07619841396808624,0.12822143733501434,0.14131663739681244,0.3919600248336792,0.1762189269065857
175,461.0,07:41,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00175.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00175_Riley_0.jpg,Riley,라일리,neutral,surprised,0.08620737493038177,0.3120397925376892,0.6,488,0,1345,712,488479,0.020153824239969254,0.04575705900788307,0.1037333682179451,0.22160299122333527,0.09574883431196213,0.3120397925376892,0.20096412301063538
177,465.0,07:45,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00177.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00177_Riley_0.jpg,Riley,라일리,neutral,sad,0.09492041170597076,0.4414467215538025,0.5,189,21,910,712,399343,0.013290727511048317,0.4414467215538025,0.045032843947410583,0.17031855881214142,0.10036047548055649,0.02901982143521309,0.20053085684776306
178,468.0,07:48,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00178.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00178_Riley_0.jpg,Riley,라일리,neutral,neutral,0.08502816408872604,0.21641823649406433,0.0,684,199,1163,712,197001,0.05304102972149849,0.13012608885765076,0.15404270589351654,0.18011890351772308,0.1330423206090927,0.1332106739282608,0.21641823649406433
179,470.0,07:50,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00179.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00179_Riley_0.jpg,Riley,라일리,neutral,sad,0.09291260689496994,0.5907852053642273,0.5,608,0,1210,712,354640,0.0008120829588733613,0.5907852053642273,0.06648228317499161,0.03811688348650932,0.17039132118225098,0.009075130335986614,0.12433705478906631
180,471.0,07:51,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00180.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00180_Anger_0.jpg,Anger,버럭,angry,neutral,0.13164685666561127,0.21031911671161652,0.4,599,251,1058,712,169122,0.021622059866786003,0.20819377899169922,0.11982433497905731,0.11457732319831848,0.1794349104166031,0.14602847397327423,0.21031911671161652
180,471.0,07:51,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00180.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00180_Disgust_1.jpg,Disgust,까칠,disgusted,neutral,0.10079948604106903,0.2941094636917114,0.4,1090,267,1472,536,76890,0.002857876941561699,0.08124290406703949,0.2331937700510025,0.09662676602602005,0.27726373076438904,0.014705430716276169,0.2941094636917114
180,471.0,07:51,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00180.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00180_Joy_2.jpg,Joy,기쁨,happy,disgusted,0.0813155397772789,0.25356027483940125,0.9,364,388,750,701,90514,0.02072780393064022,0.19516709446907043,0.20246919989585876,0.12992402911186218,0.25356027483940125,0.07020743936300278,0.12794417142868042
181,476.0,07:56,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00181.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00181_Riley_0.jpg,Riley,라일리,neutral,sad,0.14820410311222076,0.3815643787384033,0.5,151,0,1113,712,588470,0.013946546241641045,0.3815643787384033,0.08443167060613632,0.07145941257476807,0.21239927411079407,0.0206340029835701,0.21556474268436432
182,480.0,08:00,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00182.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00182_Riley_0.jpg,Riley,라일리,neutral,fearful,0.14342710375785828,0.2947286069393158,0.7,627,158,1145,687,204736,0.08259307593107224,0.13946764171123505,0.15036363899707794,0.2947286069393158,0.13790065050125122,0.11821349710226059,0.07673292607069016
182,480.0,08:00,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00182.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00182_Disgust_1.jpg,Disgust,까칠,disgusted,angry,0.09392634779214859,0.29687026143074036,0.5,953,259,1296,655,101574,0.020907748490571976,0.058374885469675064,0.29687026143074036,0.12202788144350052,0.2321975827217102,0.021108901128172874,0.24851273000240326
182,480.0,08:00,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00182.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00182_Fear_2.jpg,Fear,소심,fearful,disgusted,0.09128912538290024,0.24307399988174438,0.8,1265,273,1666,646,112081,0.006352764088660479,0.19464193284511566,0.15972591936588287,0.08648542314767838,0.24307399988174438,0.09334108233451843,0.21637889742851257
183,488.0,08:08,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00183.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00183_Anger_0.jpg,Anger,버럭,angry,disgusted,0.13339491188526154,0.3765265643596649,0.5,23,17,830,712,446080,0.003907501231878996,0.17349407076835632,0.17675775289535522,0.07847168296575546,0.3765265643596649,0.016776947304606438,0.1740655153989792
184,489.0,08:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00184.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00184_Riley_0.jpg,Riley,라일리,neutral,neutral,0.09472007304430008,0.693457841873169,0.0,309,22,702,712,217638,0.14486539363861084,0.05705716833472252,0.008686777204275131,0.028391236439347267,0.04483228921890259,0.022709282115101814,0.693457841873169
185,494.0,08:14,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00185.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00185_Riley_0.jpg,Riley,라일리,neutral,neutral,0.119217649102211,0.3330099880695343,0.0,101,51,385,712,149076,0.005599404219537973,0.09162587672472,0.09575625509023666,0.12065033614635468,0.3206290900707245,0.03272908926010132,0.3330099880695343
185,494.0,08:14,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00185.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00185_Anger_1.jpg,Anger,버럭,angry,angry,0.11738283932209015,0.795901358127594,0.0,362,398,888,712,126212,0.0027057984843850136,0.019040876999497414,0.795901358127594,0.04551006853580475,0.11407890170812607,0.011959146708250046,0.010803858749568462
185,494.0,08:14,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00185.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00185_Disgust_2.jpg,Disgust,까칠,disgusted,neutral,0.09530144184827805,0.28735095262527466,0.4,849,246,1229,689,125624,0.014341714791953564,0.06347020715475082,0.2094424068927765,0.15521390736103058,0.22995728254318237,0.040223561227321625,0.28735095262527466
185,494.0,08:14,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00185.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00185_Envy_3.jpg,Envy,부럽,angry,disgusted,0.09243997186422348,0.2928854525089264,0.5,1179,274,1593,666,121004,0.007009913679212332,0.21157841384410858,0.1461050659418106,0.08085433393716812,0.2928854525089264,0.12188386917114258,0.13968299329280853
186,498.0,08:18,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00186.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00186_Riley_0.jpg,Riley,라일리,neutral,neutral,0.1157492995262146,0.6971161961555481,0.0,340,0,901,712,338045,0.05891391634941101,0.0356161966919899,0.02149135246872902,0.04504301771521568,0.10822521895170212,0.03359414264559746,0.6971161961555481
187,503.0,08:23,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00187.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00187_Riley_0.jpg,Riley,라일리,neutral,disgusted,0.11887456476688385,0.3510873019695282,0.5,497,0,1174,702,373815,0.0014295086730271578,0.11863154917955399,0.2466723471879959,0.0735044926404953,0.3510873019695282,0.0217194352298975,0.18695534765720367
188,505.0,08:25,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00188.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00188_Anxiety_0.jpg,Anxiety,불안,fearful,angry,0.098137766122818,0.21393118798732758,0.9,746,2,1301,635,262013,0.0700106993317604,0.07311534881591797,0.21393118798732758,0.18996647000312805,0.1759071946144104,0.08627361059188843,0.19079548120498657
189,508.0,08:28,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00189.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00189_Joy_0.jpg,Joy,기쁨,happy,happy,0.08740995079278946,0.483124703168869,0.0,765,38,1191,655,196144,0.483124703168869,0.011054056696593761,0.1348728984594345,0.09467943757772446,0.08932869136333466,0.0412830114364624,0.1456572562456131
190,511.0,08:31,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00190.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00190_Riley_0.jpg,Riley,라일리,neutral,fearful,0.11901330202817917,0.46372687816619873,0.7,400,24,1015,712,337716,0.006340396124869585,0.04174943268299103,0.1041116863489151,0.46372687816619873,0.061671897768974304,0.30733898282051086,0.015060744248330593
191,512.0,08:32,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00191.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00191_Anger_0.jpg,Anger,버럭,angry,angry,0.13025012612342834,0.6156824231147766,0.0,837,146,1335,712,226180,0.051097843796014786,0.016784589737653732,0.6156824231147766,0.10202687978744507,0.15501084923744202,0.021909527480602264,0.0374879464507103
191,512.0,08:32,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00191.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00191_Fear_1.jpg,Fear,소심,fearful,sad,0.09245941787958145,0.20511415600776672,0.7,295,201,601,509,70224,0.01687006652355194,0.20511415600776672,0.18534763157367706,0.2017309069633484,0.1628042608499527,0.10437294840812683,0.12376002967357635
192,515.0,08:35,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00192.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00192_Anger_0.jpg,Anger,버럭,angry,neutral,0.10806279629468918,0.27722176909446716,0.4,322,0,752,712,252588,0.24520374834537506,0.015199623070657253,0.0817684605717659,0.25108227133750916,0.0682811513543129,0.06124291196465492,0.27722176909446716
192,515.0,08:35,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00192.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00192_Riley_1.jpg,Riley,라일리,neutral,surprised,0.08520004153251648,0.2758807837963104,0.6,286,218,520,496,48480,0.012786377221345901,0.17176352441310883,0.10784994065761566,0.16803346574306488,0.2301393449306488,0.2758807837963104,0.03354661911725998
193,519.0,08:39,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00193.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00193_Anger_0.jpg,Anger,버럭,angry,happy,0.10901623964309692,0.495121031999588,1.0,619,83,1499,712,444600,0.495121031999588,0.044611915946006775,0.07389290630817413,0.10777243971824646,0.11664320528507233,0.027523111552000046,0.13443538546562195
193,519.0,08:39,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00193.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00193_Anxiety_1.jpg,Anxiety,불안,fearful,surprised,0.08509265631437302,0.5461130738258362,0.4,275,200,633,557,95790,0.005222704261541367,0.03827257826924324,0.09274060279130936,0.22986158728599548,0.06102539971470833,0.5461130738258362,0.02676400914788246
194,520.0,08:40,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00194.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00194_Anger_0.jpg,Anger,버럭,angry,neutral,0.08196401596069336,0.37826231122016907,0.4,428,0,912,712,284240,0.2052469700574875,0.04485483840107918,0.012243209406733513,0.27144843339920044,0.03663089871406555,0.051313359290361404,0.37826231122016907
195,522.0,08:42,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00195.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00195_Anger_0.jpg,Anger,버럭,angry,angry,0.09086810797452927,0.3119696378707886,0.0,288,0,893,712,368715,0.016034726053476334,0.09027033299207687,0.3119696378707886,0.21593602001667023,0.2097407430410385,0.018418826162815094,0.13762980699539185
196,527.0,08:47,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00196.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00196_Anger_0.jpg,Anger,버럭,angry,angry,0.18437014520168304,0.3799232542514801,0.0,632,204,1320,712,279180,0.0022334172390401363,0.05648358538746834,0.3799232542514801,0.0791604146361351,0.3631509244441986,0.007551749236881733,0.11149661988019943
197,528.0,08:48,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00197.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00197_Riley_0.jpg,Riley,라일리,neutral,neutral,0.10329362004995346,0.43452349305152893,0.0,132,0,485,421,118645,0.017964815720915794,0.10861419886350632,0.07758147269487381,0.14397937059402466,0.18713590502738953,0.03020067699253559,0.43452349305152893
198,530.0,08:50,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00198.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00198_Riley_0.jpg,Riley,라일리,neutral,disgusted,0.11475250124931335,0.23450489342212677,0.5,173,0,429,236,48840,0.002865609247237444,0.22543299198150635,0.18199242651462555,0.22198496758937836,0.23450489342212677,0.10542581975460052,0.027793316170573235
198,530.0,08:50,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00198.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00198_Disgust_1.jpg,Disgust,까칠,disgusted,fearful,0.08678305149078369,0.36566296219825745,0.8,685,0,1143,495,182160,0.02324524335563183,0.0479787215590477,0.14332464337348938,0.36566296219825745,0.09375806897878647,0.0839594304561615,0.24207089841365814
199,531.0,08:51,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00199.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00199_Disgust_0.jpg,Disgust,까칠,disgusted,neutral,0.1387438178062439,0.3254970908164978,0.4,392,353,629,603,44280,0.08782870322465897,0.09354044497013092,0.09136869013309479,0.19633571803569794,0.14973171055316925,0.055697668343782425,0.3254970908164978
199,531.0,08:51,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00199.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00199_Fear_1.jpg,Fear,소심,fearful,sad,0.09875709563493729,0.21621496975421906,0.7,160,225,421,620,76725,0.012598429806530476,0.21621496975421906,0.06110067665576935,0.21414358913898468,0.1365581899881363,0.19293271005153656,0.1664513647556305
200,532.0,08:52,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00200.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00200_Anger_0.jpg,Anger,버럭,angry,sad,0.08624139428138733,0.528066098690033,0.8,115,0,1772,712,978804,0.027629157528281212,0.528066098690033,0.045814789831638336,0.11816596239805222,0.12371905893087387,0.00934519711881876,0.14725975692272186
201,535.0,08:55,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00201.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00201_Anger_0.jpg,Anger,버럭,angry,neutral,0.1141095831990242,0.341313898563385,0.4,880,184,1477,712,253380,0.034632910043001175,0.19718198478221893,0.1368849277496338,0.09362699836492538,0.1561698317527771,0.04018944129347801,0.341313898563385
202,536.0,08:56,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00202.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00202_Anger_0.jpg,Anger,버럭,angry,neutral,0.08440307527780533,0.3250669240951538,0.4,106,0,1772,712,984276,0.06470447778701782,0.31186342239379883,0.07577688246965408,0.11116058379411697,0.09594381600618362,0.015483883209526539,0.3250669240951538
203,538.0,08:58,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00203.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00203_Anger_0.jpg,Anger,버럭,angry,disgusted,0.15304876863956451,0.363094687461853,0.5,1194,321,1574,712,119064,0.00392853282392025,0.12972667813301086,0.20955032110214233,0.09618904441595078,0.363094687461853,0.013314411975443363,0.184196338057518
204,539.0,08:59,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00204.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00204_Anger_0.jpg,Anger,버럭,angry,angry,0.11076080799102783,0.498253732919693,0.0,341,393,836,712,125538,0.03915068134665489,0.03798836097121239,0.498253732919693,0.10678350180387497,0.18843133747577667,0.044422805309295654,0.08496959507465363
204,539.0,08:59,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00204.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00204_Riley_1.jpg,Riley,라일리,neutral,happy,0.09842086583375931,0.5279232263565063,0.5,549,0,991,712,258614,0.5279232263565063,0.030085023492574692,0.020979387685656548,0.16923657059669495,0.03728868439793587,0.03356745094060898,0.1809196174144745
204,539.0,08:59,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00204.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00204_Disgust_2.jpg,Disgust,까칠,disgusted,neutral,0.09541712701320648,0.2892034649848938,0.4,1219,318,1577,712,113770,0.008283301256597042,0.10980883240699768,0.17290353775024414,0.11787690967321396,0.28684669733047485,0.015077224932610989,0.2892034649848938
205,543.0,09:03,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00205.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00205_Anger_0.jpg,Anger,버럭,angry,disgusted,0.10108675807714462,0.43590933084487915,0.5,1256,308,1586,712,108680,0.0017902363324537873,0.13978469371795654,0.18546880781650543,0.0859827846288681,0.43590933084487915,0.006847183220088482,0.14421698451042175
206,546.0,09:06,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00206.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00206_Riley_0.jpg,Riley,라일리,neutral,fearful,0.09417957812547684,0.2809349000453949,0.7,1561,209,1714,450,27797,0.06607488542795181,0.21977770328521729,0.125869482755661,0.2809349000453949,0.13819339871406555,0.055565860122442245,0.1135837510228157
207,547.0,09:07,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00207.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00207_Riley_0.jpg,Riley,라일리,neutral,surprised,0.10650822520256042,0.35624971985816956,0.6,288,0,890,712,366080,0.00619908981025219,0.08277648687362671,0.02926049940288067,0.08906268328428268,0.15291425585746765,0.35624971985816956,0.28353720903396606
208,549.0,09:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00208.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00208_Riley_0.jpg,Riley,라일리,neutral,neutral,0.13534757494926453,0.33472561836242676,0.0,1498,308,1622,536,21384,0.12084358930587769,0.18124791979789734,0.07346202433109283,0.22632044553756714,0.04823099449276924,0.01516946591436863,0.33472561836242676
208,549.0,09:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00208.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00208_Anger_1.jpg,Anger,버럭,angry,sad,0.08977079391479492,0.41289374232292175,0.8,113,91,380,712,133749,0.016919635236263275,0.41289374232292175,0.20459577441215515,0.11651536077260971,0.13794010877609253,0.05767432972788811,0.05346103757619858
209,550.0,09:10,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00209.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00209_Riley_0.jpg,Riley,라일리,neutral,neutral,0.1271926760673523,0.5892987251281738,0.0,519,0,1401,712,538734,0.1146375983953476,0.04733078181743622,0.02174629271030426,0.07536034286022186,0.06496875733137131,0.08665753155946732,0.5892987251281738
